file,sl_f0_median,praat_f0_median,f0_mae_hz,f0_mae_cents,n_frames,sl_f1,sl_f2,sl_f3,praat_f1,praat_f2,praat_f3,sl_jitter,praat_jitter,sl_shimmer,praat_shimmer,sl_hnr,praat_hnr
rms_a0010.wav,98.71962117525733,98.36617989927781,0.8180755348145579,13.793629557514146,234,463.8023679811854,1658.177411754609,2566.213407667346,448.3669425079254,1507.8957062268144,2486.087622102699,2.7825994116170185,3.765318715998179,0.8357674487038244,0.9318950110838923,11.18,12.29
rms_a0011.wav,90.0018142639211,90.18792262482057,0.6883600892172019,12.000312976996359,240,517.7401463254247,1507.2738258575253,2581.9653398199353,494.1831806899272,1443.2495650470541,2493.0247373559496,1.692499317272019,3.31627326621525,0.713190245342417,1.4322699682508275,14.31,10.2
rms_a0012.wav,104.04555087288611,99.49367083833506,0.5783184730769968,10.265191188313052,155,465.99314820800726,1502.8831514324424,2514.709303149254,463.65215176734245,1479.791157745229,2365.4326424922233,2.78242915324469,1.995223557244343,0.7351518626946814,0.5580290019852618,13.44,14.1
rms_a0013.wav,93.54622214577384,92.38069930033012,2.468141866373218,43.60246164719874,221,426.38022126909726,1526.3601632966354,2520.8489130599028,440.0478625493932,1378.4471129238946,2407.22492554496,1.8521126760563371,3.550336591820985,0.9412276317659237,0.7661862571347267,8.39,12.07
rms_a0014.wav,91.03914045907337,90.65083519813524,0.6252191721513124,11.96606365601956,204,431.36018841673933,1572.554791199949,2630.4455211101053,416.96112636452983,1556.0856980157018,2585.059395178007,2.951457543047684,2.7889709740226953,1.040656485570281,0.8308700368306001,11.04,11.29
rms_a0015.wav,94.81783935925361,95.0379120966551,0.45961662513460705,8.811163549388416,118,596.5557075064962,1297.090436796278,2566.37267769099,462.73338317121943,1125.4396561719661,1946.4124645658458,1.79286650112996,1.6970218484484114,0.6371214039268177,0.5727041844996601,12.48,13.0
rms_a0016.wav,95.48043318269839,94.06150932560622,0.8933337907824311,16.09979378842456,196,447.6544221488781,1439.1222266855814,2556.8008760258103,442.95393351430357,1424.305499290435,2437.390937669789,2.110544130027661,3.1643195318108357,0.9228760650422821,0.8291060245738695,10.09,10.87
rms_a0017.wav,88.0860029688992,88.38953032581323,1.6869673260653144,17.203931329931933,229,424.1515988424658,1532.701146778594,2565.929270262159,408.02566643912326,1500.5621846535676,2459.330942354421,3.0875881593009886,2.8548828133407484,0.9435263225552957,0.8124594505697494,11.03,12.64
rms_a0018.wav,83.65977679105015,84.13472055294811,0.6451484218135171,11.525446986141475,96,394.4610220408783,1624.5667027268128,2534.209202103095,390.01875416768314,1605.7457872898606,2417.553718080671,2.639011118588692,1.7381581521444263,0.8715134633896846,0.6643900954960749,10.76,11.6
rms_a0019.wav,93.65660664001783,93.37456663043855,5.263849415330072,53.11814401549514,201,493.55592622915145,1199.5537963487034,2549.2444488780848,519.6810190394782,1178.5679203567915,2508.318994035665,2.305892410420069,2.923906274682748,1.0100472280496056,0.7595873854041174,9.76,12.41
rms_a0020.wav,101.08120850352752,100.25081512009723,0.5196375784462404,9.211452624716525,194,447.8110792579729,1296.2898298472678,2574.814868973967,445.5669262515803,1231.182716638279,2554.1265745146693,3.200341951853907,2.1736122624526377,0.9312200277016894,0.6686799878973263,12.61,15.52
rms_a0021_sr44k.wav,92.26311094829411,91.0166524323754,1.0877952398393764,21.318255524377342,154,414.9866698600542,1568.753992287856,2606.7947311677594,393.2218035014901,1497.0804883237483,2457.521459944379,2.297009628051347,3.4938799342709195,1.0803235844780015,1.1141849015790757,10.14,11.08
rms_a0022_sr22k.wav,98.32303041089094,97.98981003988702,0.7966633386119139,13.593332606215652,270,522.6117481686139,1319.7810016965304,2589.0970731242724,479.565015715998,1174.1969897656572,2362.184667763914,1.6210853147506157,2.0409709793810573,1.0819235228700061,0.7278996743363658,6.57,12.02
rms_a0023_snr0db.wav,98.56172537510696,100.63030712099592,1.0203073910548766,17.80252676134601,165,678.8593719229495,1962.3865599253154,2996.473888263453,672.2202146626178,1962.7238183476145,2983.0061046948385,3.699970403668229,1.9470366299555948,1.064530049663978,0.7592632622100002,2.1,3.33
rms_a0024_snr15db.wav,96.0380880617657,95.87665814875933,0.8282698367543047,15.213494035187159,199,464.2177026592285,1470.5902011601388,2808.4602396131904,440.5635082765813,1460.4879287875283,2828.7840615934056,3.487105201252956,3.616011890181682,1.1428145437422772,1.0428893401969226,8.39,8.91
rms_a0025_snr5db.wav,93.23044281478221,93.63622288484244,0.5723839079538237,10.331146893704927,151,524.3941260912097,1663.7531301819615,2891.721763705667,531.7240706811468,1679.6687306401984,2921.1942710954195,3.952231350127813,1.7704964478661034,1.1796335752892186,0.5630927367866104,5.17,3.72
slt_a0001.wav,194.88924792221266,190.196738220141,1.6888010300237497,16.90388513035443,211,604.4036766822277,1734.4939813979677,3059.3051718021884,605.3714512121911,1743.2347426283438,3066.5710764987316,1.0505083423447443,1.9996427289474457,0.6761962457324295,0.6704337026394533,12.64,17.15
slt_a0002.wav,178.4533683293112,169.35611728889722,2.0254398398769538,20.051721822236473,209,550.875675163708,1686.494612556939,3051.0198322804113,551.7201400344012,1603.1158205538566,3070.877761769542,1.8560396144633968,2.1224224558782776,0.7699221119298224,0.4506029301900925,10.68,14.73
slt_a0003.wav,190.20717671847956,188.1071869190625,0.8296551045907918,7.3545798211317654,209,631.4785955868181,1882.148088934619,3084.9726880453773,627.9237060011312,1846.1117865782217,3009.319454530867,1.1285534408445936,1.1332302959271212,0.5452813815713144,0.5033078775277582,15.74,19.97
slt_a0004.wav,188.05724708929984,187.9782743012646,0.8527633034325205,7.5757853975371505,179,586.28469500513,1701.5707735120768,3015.0472565651935,587.2677298842051,1679.7065543561594,3047.189335529858,1.3542240459210773,1.4429636334022924,0.6831827025254933,0.6481201015949197,15.47,18.38
slt_a0005.wav,201.750784336664,193.311896720388,1.2451092408883537,11.27687291559198,90,546.0442234600075,1732.9795181109507,2814.809181181039,529.3800923188957,1586.76408258269,2831.0214193217435,1.8233699337688467,1.104929806769166,0.9486078325477679,0.7044637054722072,11.45,16.18
slt_a0006.wav,191.02564703954627,188.33268956756766,1.0150021533552214,8.767492996455351,219,672.1290418295814,1555.8872924808113,2975.8413176439885,660.8204451034205,1408.7129507467146,3043.1459233445785,1.5989186894765954,1.674891360352845,0.6091108706434604,0.6690084455440063,13.85,15.21
slt_a0007.wav,191.29358163361974,189.48999109685678,2.1514493936546417,21.795033052928353,208,517.6435133947562,1840.6397798702492,2979.6549632870565,536.9923245195789,1768.218606177046,3048.399978067559,1.4114670491672645,1.6140723255080696,0.9143392286673715,0.866539745359282,12.67,15.15
slt_a0008.wav,190.65028044157583,189.58303351726695,3.822615036051,46.37627091261149,158,746.8521761954255,1847.774627961824,3099.7437319514784,769.809653691314,1828.9618464527966,3114.154555453059,1.6311519718779133,1.4850792905314307,0.7086661932097239,0.6637856207677604,13.79,16.59
slt_a0009.wav,198.89562078479176,191.2134870228275,3.8733813832783577,43.83518186140197,181,556.9408553172543,1782.7329826377413,2917.6422331477843,558.0714888850274,1777.845776853327,2860.87830844756,1.0796366758065128,2.507506810791862,0.9109640717750969,0.6869251540073908,11.47,15.66
slt_a0010.wav,186.38486334808917,181.52563597583088,2.3323043123263996,26.745628301691685,224,650.6860001436482,1736.8475544260914,3102.585835357634,666.0799868169034,1683.8916103211268,3132.0656537991786,1.5149850789989208,1.4117004660727344,0.7129632504356255,0.5805921968611021,13.77,17.17
